result,stdev,iterations,regulation,learnrate
1.64074,0,180,0.600000,0.0006
1.64404,0,180,0.600000,0.0011
1.64802,0,180,0.600000,0.0016
1.65224,0,180,0.600000,0.0021
1.65546,0,180,0.600000,0.0026
1.65742,0,180,0.600000,0.0031
1.65825,0,180,0.600000,0.0036
1.65822,0,180,0.600000,0.0041
1.65758,0,180,0.600000,0.0046
1.6565,0,180,0.600000,0.0051
1.65515,0,180,0.600000,0.0056
1.65364,0,180,0.600000,0.0061
1.65205,0,180,0.600000,0.0066
1.65044,0,180,0.600000,0.0071
1.64885,0,180,0.600000,0.0076
1.64732,0,180,0.600000,0.0081
1.64584,0,180,0.600000,0.0086
1.64445,0,180,0.600000,0.0091
1.64315,0,180,0.600000,0.0096
1.77856,0,180,0.800000,0.0001
1.79191,0,180,0.800000,0.0006
1.79608,0,180,0.800000,0.0011
1.80164,0,180,0.800000,0.0016
1.80581,0,180,0.800000,0.0021
1.80795,0,180,0.800000,0.0026
1.80844,0,180,0.800000,0.0031
1.80779,0,180,0.800000,0.0036
1.80643,0,180,0.800000,0.0041
1.80463,0,180,0.800000,0.0046
1.80259,0,180,0.800000,0.0051
1.80046,0,180,0.800000,0.0056
1.79833,0,180,0.800000,0.0061
1.79626,0,180,0.800000,0.0066
1.79429,0,180,0.800000,0.0071
1.79244,0,180,0.800000,0.0076
1.79072,0,180,0.800000,0.0081
1.78915,0,180,0.800000,0.0086
1.78771,0,180,0.800000,0.0091
1.78642,0,180,0.800000,0.0096
1.92792,0,180,1.000000,0.0001
1.9409,0,180,1.000000,0.0006
1.94693,0,180,1.000000,0.0011
1.95309,0,180,1.000000,0.0016
1.95644,0,180,1.000000,0.0021
1.95729,0,180,1.000000,0.0026
1.95652,0,180,1.000000,0.0031
1.95479,0,180,1.000000,0.0036
1.95255,0,180,1.000000,0.0041
1.95006,0,180,1.000000,0.0046
1.94751,0,180,1.000000,0.0051
1.94501,0,180,1.000000,0.0056
1.94263,0,180,1.000000,0.0061
1.94041,0,180,1.000000,0.0066
1.93838,0,180,1.000000,0.0071
1.93652,0,180,1.000000,0.0076
1.93486,0,180,1.000000,0.0081
1.93339,0,180,1.000000,0.0086
1.93209,0,180,1.000000,0.0091
1.93095,0,180,1.000000,0.0096
1.22362,0.2,180,0.000000,0.0001
1.20214,0.2,180,0.000000,0.0006
1.22355,0.2,180,0.000000,0.0011
1.23358,0.2,180,0.000000,0.0016
1.24407,0.2,180,0.000000,0.0021
1.25186,0.2,180,0.000000,0.0026
1.25982,0.2,180,0.000000,0.0031
1.25567,0.2,180,0.000000,0.0036
1.269,0.2,180,0.000000,0.0041
1.27465,0.2,180,0.000000,0.0046
1.28062,0.2,180,0.000000,0.0051
1.27937,0.2,180,0.000000,0.0056
1.28499,0.2,180,0.000000,0.0061
1.28791,0.2,180,0.000000,0.0066
1.29285,0.2,180,0.000000,0.0071
1.29879,0.2,180,0.000000,0.0076
1.30247,0.2,180,0.000000,0.0081
1.30606,0.2,180,0.000000,0.0086
1.30267,0.2,180,0.000000,0.0091
1.3145,0.2,180,0.000000,0.0096
1.27104,0.2,180,0.200000,0.0001
1.21102,0.2,180,0.200000,0.0006
1.21405,0.2,180,0.200000,0.0011
1.21395,0.2,180,0.200000,0.0016
1.22077,0.2,180,0.200000,0.0021
1.22834,0.2,180,0.200000,0.0026
1.23609,0.2,180,0.200000,0.0031
1.24182,0.2,180,0.200000,0.0036
1.24763,0.2,180,0.200000,0.0041
1.25547,0.2,180,0.200000,0.0046
1.26094,0.2,180,0.200000,0.0051
1.26775,0.2,180,0.200000,0.0056
1.2753,0.2,180,0.200000,0.0061
1.28022,0.2,180,0.200000,0.0066
1.28735,0.2,180,0.200000,0.0071
1.29271,0.2,180,0.200000,0.0076
1.30096,0.2,180,0.200000,0.0081
1.30401,0.2,180,0.200000,0.0086
1.30916,0.2,180,0.200000,0.0091
1.31598,0.2,180,0.200000,0.0096
1.29292,0.2,180,0.400000,0.0001
1.26539,0.2,180,0.400000,0.0006
1.26844,0.2,180,0.400000,0.0011
1.274,0.2,180,0.400000,0.0016
1.28135,0.2,180,0.400000,0.0021
1.28826,0.2,180,0.400000,0.0026
1.2961,0.2,180,0.400000,0.0031
1.30395,0.2,180,0.400000,0.0036
1.31109,0.2,180,0.400000,0.0041
1.31768,0.2,180,0.400000,0.0046
1.32354,0.2,180,0.400000,0.0051
1.33001,0.2,180,0.400000,0.0056
1.33602,0.2,180,0.400000,0.0061
1.34165,0.2,180,0.400000,0.0066
1.34774,0.2,180,0.400000,0.0071
1.35313,0.2,180,0.400000,0.0076
1.35919,0.2,180,0.400000,0.0081
1.36398,0.2,180,0.400000,0.0086
1.36986,0.2,180,0.400000,0.0091
1.37423,0.2,180,0.400000,0.0096
1.327,0.2,180,0.600000,0.0001
1.32001,0.2,180,0.600000,0.0006
1.32853,0.2,180,0.600000,0.0011
1.33532,0.2,180,0.600000,0.0016
1.34404,0.2,180,0.600000,0.0021
1.35202,0.2,180,0.600000,0.0026
1.35909,0.2,180,0.600000,0.0031
1.36574,0.2,180,0.600000,0.0036
1.37182,0.2,180,0.600000,0.0041
1.37756,0.2,180,0.600000,0.0046
1.3829,0.2,180,0.600000,0.0051
1.38814,0.2,180,0.600000,0.0056
1.39298,0.2,180,0.600000,0.0061
1.39794,0.2,180,0.600000,0.0066
1.40254,0.2,180,0.600000,0.0071
1.40712,0.2,180,0.600000,0.0076
1.4116,0.2,180,0.600000,0.0081
1.41591,0.2,180,0.600000,0.0086
1.42018,0.2,180,0.600000,0.0091
1.42431,0.2,180,0.600000,0.0096
1.36034,0.2,180,0.800000,0.0001
1.36591,0.2,180,0.800000,0.0006
1.37535,0.2,180,0.800000,0.0011
1.3835,0.2,180,0.800000,0.0016
1.39185,0.2,180,0.800000,0.0021
1.39871,0.2,180,0.800000,0.0026
1.40491,0.2,180,0.800000,0.0031
1.41018,0.2,180,0.800000,0.0036
1.41496,0.2,180,0.800000,0.0041
1.41937,0.2,180,0.800000,0.0046
1.42357,0.2,180,0.800000,0.0051
1.42762,0.2,180,0.800000,0.0056
1.43159,0.2,180,0.800000,0.0061
1.43543,0.2,180,0.800000,0.0066
1.43922,0.2,180,0.800000,0.0071
1.44296,0.2,180,0.800000,0.0076
1.44668,0.2,180,0.800000,0.0081
1.45039,0.2,180,0.800000,0.0086
1.45407,0.2,180,0.800000,0.0091
1.45767,0.2,180,0.800000,0.0096
1.39828,0.2,180,1.000000,0.0001
1.40605,0.2,180,1.000000,0.0006
1.41593,0.2,180,1.000000,0.0011
1.42504,0.2,180,1.000000,0.0016
1.43292,0.2,180,1.000000,0.0021
1.4395,0.2,180,1.000000,0.0026
1.44502,0.2,180,1.000000,0.0031
1.44977,0.2,180,1.000000,0.0036
1.454,0.2,180,1.000000,0.0041
1.45794,0.2,180,1.000000,0.0046
1.46169,0.2,180,1.000000,0.0051
1.46533,0.2,180,1.000000,0.0056
1.46887,0.2,180,1.000000,0.0061
1.47236,0.2,180,1.000000,0.0066
1.47581,0.2,180,1.000000,0.0071
1.47924,0.2,180,1.000000,0.0076
1.48262,0.2,180,1.000000,0.0081
1.48592,0.2,180,1.000000,0.0086
1.4892,0.2,180,1.000000,0.0091
1.49245,0.2,180,1.000000,0.0096
1.25621,0.4,180,0.000000,0.0001
1.21515,0.4,180,0.000000,0.0006
1.22995,0.4,180,0.000000,0.0011
1.23936,0.4,180,0.000000,0.0016
1.25677,0.4,180,0.000000,0.0021
1.25558,0.4,180,0.000000,0.0026
1.25571,0.4,180,0.000000,0.0031
1.26504,0.4,180,0.000000,0.0036
1.27006,0.4,180,0.000000,0.0041
1.28191,0.4,180,0.000000,0.0046
1.28528,0.4,180,0.000000,0.0051
1.28226,0.4,180,0.000000,0.0056
1.28234,0.4,180,0.000000,0.0061
1.29402,0.4,180,0.000000,0.0066
1.29468,0.4,180,0.000000,0.0071
1.29817,0.4,180,0.000000,0.0076
1.30081,0.4,180,0.000000,0.0081
1.30028,0.4,180,0.000000,0.0086
1.31057,0.4,180,0.000000,0.0091
1.30469,0.4,180,0.000000,0.0096
1.27955,0.4,180,0.200000,0.0001
1.2177,0.4,180,0.200000,0.0006
1.21125,0.4,180,0.200000,0.0011
1.21826,0.4,180,0.200000,0.0016
1.22218,0.4,180,0.200000,0.0021
1.22606,0.4,180,0.200000,0.0026
1.23545,0.4,180,0.200000,0.0031
1.24295,0.4,180,0.200000,0.0036
1.2491,0.4,180,0.200000,0.0041
1.25421,0.4,180,0.200000,0.0046
1.2616,0.4,180,0.200000,0.0051
1.26918,0.4,180,0.200000,0.0056
1.2755,0.4,180,0.200000,0.0061
1.28103,0.4,180,0.200000,0.0066
1.28597,0.4,180,0.200000,0.0071
1.29267,0.4,180,0.200000,0.0076
1.2961,0.4,180,0.200000,0.0081
1.30644,0.4,180,0.200000,0.0086
1.30973,0.4,180,0.200000,0.0091
1.31886,0.4,180,0.200000,0.0096
1.29579,0.4,180,0.400000,0.0001
1.26514,0.4,180,0.400000,0.0006
1.26686,0.4,180,0.400000,0.0011
1.27353,0.4,180,0.400000,0.0016
1.28127,0.4,180,0.400000,0.0021
1.28917,0.4,180,0.400000,0.0026
1.29665,0.4,180,0.400000,0.0031
1.30419,0.4,180,0.400000,0.0036
1.31033,0.4,180,0.400000,0.0041
1.31738,0.4,180,0.400000,0.0046
1.32385,0.4,180,0.400000,0.0051
1.32951,0.4,180,0.400000,0.0056
1.33633,0.4,180,0.400000,0.0061
1.34175,0.4,180,0.400000,0.0066
1.34752,0.4,180,0.400000,0.0071
1.35343,0.4,180,0.400000,0.0076
1.35901,0.4,180,0.400000,0.0081
1.36421,0.4,180,0.400000,0.0086
1.36982,0.4,180,0.400000,0.0091
1.37476,0.4,180,0.400000,0.0096
1.32328,0.4,180,0.600000,0.0001
1.32039,0.4,180,0.600000,0.0006
1.32689,0.4,180,0.600000,0.0011
1.33579,0.4,180,0.600000,0.0016
1.34429,0.4,180,0.600000,0.0021
1.35182,0.4,180,0.600000,0.0026
1.35934,0.4,180,0.600000,0.0031
1.36562,0.4,180,0.600000,0.0036
1.37176,0.4,180,0.600000,0.0041
1.37753,0.4,180,0.600000,0.0046
1.38285,0.4,180,0.600000,0.0051
1.38803,0.4,180,0.600000,0.0056
1.39298,0.4,180,0.600000,0.0061
1.39786,0.4,180,0.600000,0.0066
1.40254,0.4,180,0.600000,0.0071
1.4071,0.4,180,0.600000,0.0076
1.41156,0.4,180,0.600000,0.0081
1.41589,0.4,180,0.600000,0.0086
1.42014,0.4,180,0.600000,0.0091
1.42436,0.4,180,0.600000,0.0096
1.35923,0.4,180,0.800000,0.0001
1.36587,0.4,180,0.800000,0.0006
1.37449,0.4,180,0.800000,0.0011
1.38316,0.4,180,0.800000,0.0016
1.3916,0.4,180,0.800000,0.0021
1.39868,0.4,180,0.800000,0.0026
1.4048,0.4,180,0.800000,0.0031
1.41017,0.4,180,0.800000,0.0036
1.41493,0.4,180,0.800000,0.0041
1.41937,0.4,180,0.800000,0.0046
1.42357,0.4,180,0.800000,0.0051
1.42762,0.4,180,0.800000,0.0056
1.43158,0.4,180,0.800000,0.0061
1.43543,0.4,180,0.800000,0.0066
1.43922,0.4,180,0.800000,0.0071
1.44296,0.4,180,0.800000,0.0076
1.44668,0.4,180,0.800000,0.0081
1.45039,0.4,180,0.800000,0.0086
1.45407,0.4,180,0.800000,0.0091
1.45767,0.4,180,0.800000,0.0096
1.39822,0.4,180,1.000000,0.0001
1.40604,0.4,180,1.000000,0.0006
1.41591,0.4,180,1.000000,0.0011
1.42504,0.4,180,1.000000,0.0016
1.43292,0.4,180,1.000000,0.0021
1.4395,0.4,180,1.000000,0.0026
1.44502,0.4,180,1.000000,0.0031
1.44977,0.4,180,1.000000,0.0036
1.454,0.4,180,1.000000,0.0041
1.45794,0.4,180,1.000000,0.0046
1.46169,0.4,180,1.000000,0.0051
1.46533,0.4,180,1.000000,0.0056
1.46887,0.4,180,1.000000,0.0061
1.47236,0.4,180,1.000000,0.0066
1.47581,0.4,180,1.000000,0.0071
1.47924,0.4,180,1.000000,0.0076
1.48262,0.4,180,1.000000,0.0081
1.48592,0.4,180,1.000000,0.0086
1.4892,0.4,180,1.000000,0.0091
1.49245,0.4,180,1.000000,0.0096
1.28375,0.6,180,0.000000,0.0001
1.22366,0.6,180,0.000000,0.0006
1.23269,0.6,180,0.000000,0.0011
1.23825,0.6,180,0.000000,0.0016
1.24751,0.6,180,0.000000,0.0021
1.26049,0.6,180,0.000000,0.0026
1.25928,0.6,180,0.000000,0.0031
1.27045,0.6,180,0.000000,0.0036
1.26724,0.6,180,0.000000,0.0041
1.27505,0.6,180,0.000000,0.0046
1.27659,0.6,180,0.000000,0.0051
1.29218,0.6,180,0.000000,0.0056
1.28897,0.6,180,0.000000,0.0061
1.30121,0.6,180,0.000000,0.0066
1.29891,0.6,180,0.000000,0.0071
1.29731,0.6,180,0.000000,0.0076
1.30184,0.6,180,0.000000,0.0081
1.30386,0.6,180,0.000000,0.0086
1.29426,0.6,180,0.000000,0.0091
1.30614,0.6,180,0.000000,0.0096
1.29292,0.6,180,0.200000,0.0001
1.21793,0.6,180,0.200000,0.0006
1.21127,0.6,180,0.200000,0.0011
1.21357,0.6,180,0.200000,0.0016
1.22402,0.6,180,0.200000,0.0021
1.22567,0.6,180,0.200000,0.0026
1.2343,0.6,180,0.200000,0.0031
1.2405,0.6,180,0.200000,0.0036
1.24902,0.6,180,0.200000,0.0041
1.25459,0.6,180,0.200000,0.0046
1.26206,0.6,180,0.200000,0.0051
1.26887,0.6,180,0.200000,0.0056
1.27566,0.6,180,0.200000,0.0061
1.28144,0.6,180,0.200000,0.0066
1.28755,0.6,180,0.200000,0.0071
1.29367,0.6,180,0.200000,0.0076
1.2959,0.6,180,0.200000,0.0081
1.3056,0.6,180,0.200000,0.0086
1.31423,0.6,180,0.200000,0.0091
1.31425,0.6,180,0.200000,0.0096
1.31272,0.6,180,0.400000,0.0001
1.2652,0.6,180,0.400000,0.0006
1.27007,0.6,180,0.400000,0.0011
1.27419,0.6,180,0.400000,0.0016
1.28152,0.6,180,0.400000,0.0021
1.28958,0.6,180,0.400000,0.0026
1.29637,0.6,180,0.400000,0.0031
1.30381,0.6,180,0.400000,0.0036
1.31051,0.6,180,0.400000,0.0041
1.31736,0.6,180,0.400000,0.0046
1.32371,0.6,180,0.400000,0.0051
1.32994,0.6,180,0.400000,0.0056
1.3358,0.6,180,0.400000,0.0061
1.34199,0.6,180,0.400000,0.0066
1.34734,0.6,180,0.400000,0.0071
1.35346,0.6,180,0.400000,0.0076
1.35923,0.6,180,0.400000,0.0081
1.36408,0.6,180,0.400000,0.0086
1.3696,0.6,180,0.400000,0.0091
1.37452,0.6,180,0.400000,0.0096
1.32856,0.6,180,0.600000,0.0001
1.32126,0.6,180,0.600000,0.0006
1.3271,0.6,180,0.600000,0.0011
1.33524,0.6,180,0.600000,0.0016
1.34417,0.6,180,0.600000,0.0021
1.35195,0.6,180,0.600000,0.0026
1.35909,0.6,180,0.600000,0.0031
1.36562,0.6,180,0.600000,0.0036
1.3718,0.6,180,0.600000,0.0041
1.37758,0.6,180,0.600000,0.0046
1.38283,0.6,180,0.600000,0.0051
1.38807,0.6,180,0.600000,0.0056
1.39298,0.6,180,0.600000,0.0061
1.39785,0.6,180,0.600000,0.0066
1.40259,0.6,180,0.600000,0.0071
1.4071,0.6,180,0.600000,0.0076
1.41157,0.6,180,0.600000,0.0081
1.41592,0.6,180,0.600000,0.0086
1.42015,0.6,180,0.600000,0.0091
1.4243,0.6,180,0.600000,0.0096
1.36197,0.6,180,0.800000,0.0001
1.36446,0.6,180,0.800000,0.0006
1.37435,0.6,180,0.800000,0.0011
1.38324,0.6,180,0.800000,0.0016
1.3915,0.6,180,0.800000,0.0021
1.39878,0.6,180,0.800000,0.0026
1.40482,0.6,180,0.800000,0.0031
1.41017,0.6,180,0.800000,0.0036
1.41495,0.6,180,0.800000,0.0041
1.41936,0.6,180,0.800000,0.0046
1.42356,0.6,180,0.800000,0.0051
1.42762,0.6,180,0.800000,0.0056
1.43158,0.6,180,0.800000,0.0061
1.43543,0.6,180,0.800000,0.0066
1.43922,0.6,180,0.800000,0.0071
1.44296,0.6,180,0.800000,0.0076
1.44668,0.6,180,0.800000,0.0081
1.45039,0.6,180,0.800000,0.0086
1.45407,0.6,180,0.800000,0.0091
1.45767,0.6,180,0.800000,0.0096
1.39945,0.6,180,1.000000,0.0001
1.40602,0.6,180,1.000000,0.0006
1.4159,0.6,180,1.000000,0.0011
1.42504,0.6,180,1.000000,0.0016
1.43292,0.6,180,1.000000,0.0021
1.4395,0.6,180,1.000000,0.0026
1.44502,0.6,180,1.000000,0.0031
1.44977,0.6,180,1.000000,0.0036
1.454,0.6,180,1.000000,0.0041
1.45794,0.6,180,1.000000,0.0046
1.46169,0.6,180,1.000000,0.0051
1.46533,0.6,180,1.000000,0.0056
1.46887,0.6,180,1.000000,0.0061
1.47236,0.6,180,1.000000,0.0066
1.47581,0.6,180,1.000000,0.0071
1.47924,0.6,180,1.000000,0.0076
1.48262,0.6,180,1.000000,0.0081
1.48592,0.6,180,1.000000,0.0086
1.4892,0.6,180,1.000000,0.0091
1.49245,0.6,180,1.000000,0.0096
1.30918,0.8,180,0.000000,0.0001
1.24455,0.8,180,0.000000,0.0006
1.23867,0.8,180,0.000000,0.0011
1.25214,0.8,180,0.000000,0.0016
1.25916,0.8,180,0.000000,0.0021
1.26912,0.8,180,0.000000,0.0026
1.2683,0.8,180,0.000000,0.0031
1.26048,0.8,180,0.000000,0.0036
1.26347,0.8,180,0.000000,0.0041
1.27274,0.8,180,0.000000,0.0046
1.27545,0.8,180,0.000000,0.0051
1.29051,0.8,180,0.000000,0.0056
1.28871,0.8,180,0.000000,0.0061
1.29327,0.8,180,0.000000,0.0066
1.29413,0.8,180,0.000000,0.0071
1.29679,0.8,180,0.000000,0.0076
1.30021,0.8,180,0.000000,0.0081
1.31015,0.8,180,0.000000,0.0086
1.3107,0.8,180,0.000000,0.0091
1.30514,0.8,180,0.000000,0.0096
1.32203,0.8,180,0.200000,0.0001
1.21838,0.8,180,0.200000,0.0006
1.21448,0.8,180,0.200000,0.0011
1.2123,0.8,180,0.200000,0.0016
1.22643,0.8,180,0.200000,0.0021
1.2293,0.8,180,0.200000,0.0026
1.23173,0.8,180,0.200000,0.0031
1.24339,0.8,180,0.200000,0.0036
1.24793,0.8,180,0.200000,0.0041
1.25328,0.8,180,0.200000,0.0046
1.26242,0.8,180,0.200000,0.0051
1.26731,0.8,180,0.200000,0.0056
1.2733,0.8,180,0.200000,0.0061
1.28289,0.8,180,0.200000,0.0066
1.2864,0.8,180,0.200000,0.0071
1.29225,0.8,180,0.200000,0.0076
1.29943,0.8,180,0.200000,0.0081
1.30405,0.8,180,0.200000,0.0086
1.30965,0.8,180,0.200000,0.0091
1.31901,0.8,180,0.200000,0.0096
1.30309,0.8,180,0.400000,0.0001
1.2658,0.8,180,0.400000,0.0006
1.26937,0.8,180,0.400000,0.0011
1.27399,0.8,180,0.400000,0.0016
1.28181,0.8,180,0.400000,0.0021
1.28913,0.8,180,0.400000,0.0026
1.29633,0.8,180,0.400000,0.0031
1.3033,0.8,180,0.400000,0.0036
1.31089,0.8,180,0.400000,0.0041
1.31701,0.8,180,0.400000,0.0046
1.32393,0.8,180,0.400000,0.0051
1.33018,0.8,180,0.400000,0.0056
1.3364,0.8,180,0.400000,0.0061
1.34206,0.8,180,0.400000,0.0066
1.34768,0.8,180,0.400000,0.0071
1.35351,0.8,180,0.400000,0.0076
1.3588,0.8,180,0.400000,0.0081
1.36387,0.8,180,0.400000,0.0086
1.36922,0.8,180,0.400000,0.0091
1.37463,0.8,180,0.400000,0.0096
1.33597,0.8,180,0.600000,0.0001
1.32033,0.8,180,0.600000,0.0006
1.32814,0.8,180,0.600000,0.0011
1.33534,0.8,180,0.600000,0.0016
1.34395,0.8,180,0.600000,0.0021
1.35183,0.8,180,0.600000,0.0026
1.35894,0.8,180,0.600000,0.0031
1.36565,0.8,180,0.600000,0.0036
1.37183,0.8,180,0.600000,0.0041
1.37749,0.8,180,0.600000,0.0046
1.38282,0.8,180,0.600000,0.0051
1.38795,0.8,180,0.600000,0.0056
1.39297,0.8,180,0.600000,0.0061
1.39783,0.8,180,0.600000,0.0066
1.40253,0.8,180,0.600000,0.0071
1.40709,0.8,180,0.600000,0.0076
1.41155,0.8,180,0.600000,0.0081
1.41593,0.8,180,0.600000,0.0086
1.42013,0.8,180,0.600000,0.0091
1.4243,0.8,180,0.600000,0.0096
1.3608,0.8,180,0.800000,0.0001
1.36498,0.8,180,0.800000,0.0006
1.37443,0.8,180,0.800000,0.0011
1.38313,0.8,180,0.800000,0.0016
1.39152,0.8,180,0.800000,0.0021
1.39865,0.8,180,0.800000,0.0026
1.40478,0.8,180,0.800000,0.0031
1.41016,0.8,180,0.800000,0.0036
1.41496,0.8,180,0.800000,0.0041
1.41936,0.8,180,0.800000,0.0046
1.42356,0.8,180,0.800000,0.0051
1.42762,0.8,180,0.800000,0.0056
1.43158,0.8,180,0.800000,0.0061
1.43543,0.8,180,0.800000,0.0066
1.43922,0.8,180,0.800000,0.0071
1.44296,0.8,180,0.800000,0.0076
1.44668,0.8,180,0.800000,0.0081
1.45039,0.8,180,0.800000,0.0086
1.45407,0.8,180,0.800000,0.0091
1.45767,0.8,180,0.800000,0.0096
1.39988,0.8,180,1.000000,0.0001
1.4061,0.8,180,1.000000,0.0006
1.41587,0.8,180,1.000000,0.0011
1.42504,0.8,180,1.000000,0.0016
1.43292,0.8,180,1.000000,0.0021
1.4395,0.8,180,1.000000,0.0026
1.44502,0.8,180,1.000000,0.0031
1.44977,0.8,180,1.000000,0.0036
1.454,0.8,180,1.000000,0.0041
1.45794,0.8,180,1.000000,0.0046
1.46169,0.8,180,1.000000,0.0051
1.46533,0.8,180,1.000000,0.0056
1.46887,0.8,180,1.000000,0.0061
1.47236,0.8,180,1.000000,0.0066
1.47581,0.8,180,1.000000,0.0071
1.47924,0.8,180,1.000000,0.0076
1.48262,0.8,180,1.000000,0.0081
1.48592,0.8,180,1.000000,0.0086
1.4892,0.8,180,1.000000,0.0091
1.49245,0.8,180,1.000000,0.0096
1.3248,1,180,0.000000,0.0001
1.26434,1,180,0.000000,0.0006
1.25491,1,180,0.000000,0.0011
1.25449,1,180,0.000000,0.0016
1.26312,1,180,0.000000,0.0021
1.26945,1,180,0.000000,0.0026
1.2623,1,180,0.000000,0.0031
1.26722,1,180,0.000000,0.0036
1.28033,1,180,0.000000,0.0041
1.28085,1,180,0.000000,0.0046
1.2848,1,180,0.000000,0.0051
1.27929,1,180,0.000000,0.0056
1.29836,1,180,0.000000,0.0061
1.2904,1,180,0.000000,0.0066
1.30255,1,180,0.000000,0.0071
1.30626,1,180,0.000000,0.0076
1.30543,1,180,0.000000,0.0081
1.30147,1,180,0.000000,0.0086
1.30234,1,180,0.000000,0.0091
1.31038,1,180,0.000000,0.0096
1.32901,1,180,0.200000,0.0001
1.22467,1,180,0.200000,0.0006
1.21962,1,180,0.200000,0.0011
1.22433,1,180,0.200000,0.0016
1.22622,1,180,0.200000,0.0021
1.22627,1,180,0.200000,0.0026
1.23474,1,180,0.200000,0.0031
1.2416,1,180,0.200000,0.0036
1.24764,1,180,0.200000,0.0041
1.25453,1,180,0.200000,0.0046
1.26325,1,180,0.200000,0.0051
1.2697,1,180,0.200000,0.0056
1.27282,1,180,0.200000,0.0061
1.27889,1,180,0.200000,0.0066
1.28652,1,180,0.200000,0.0071
1.29274,1,180,0.200000,0.0076
1.29862,1,180,0.200000,0.0081
1.3047,1,180,0.200000,0.0086
1.30914,1,180,0.200000,0.0091
1.31619,1,180,0.200000,0.0096
1.3149,1,180,0.400000,0.0001
1.26778,1,180,0.400000,0.0006
1.27048,1,180,0.400000,0.0011
1.27571,1,180,0.400000,0.0016
1.28221,1,180,0.400000,0.0021
1.28861,1,180,0.400000,0.0026
1.29698,1,180,0.400000,0.0031
1.30331,1,180,0.400000,0.0036
1.31053,1,180,0.400000,0.0041
1.31697,1,180,0.400000,0.0046
1.32344,1,180,0.400000,0.0051
1.32941,1,180,0.400000,0.0056
1.33628,1,180,0.400000,0.0061
1.34161,1,180,0.400000,0.0066
1.34771,1,180,0.400000,0.0071
1.35331,1,180,0.400000,0.0076
1.35871,1,180,0.400000,0.0081
1.36468,1,180,0.400000,0.0086
1.36917,1,180,0.400000,0.0091
1.37484,1,180,0.400000,0.0096
1.34027,1,180,0.600000,0.0001
1.31959,1,180,0.600000,0.0006
1.32672,1,180,0.600000,0.0011
1.33553,1,180,0.600000,0.0016
1.34358,1,180,0.600000,0.0021
1.35185,1,180,0.600000,0.0026
1.35903,1,180,0.600000,0.0031
1.36555,1,180,0.600000,0.0036
1.37178,1,180,0.600000,0.0041
1.3774,1,180,0.600000,0.0046
1.38282,1,180,0.600000,0.0051
1.38798,1,180,0.600000,0.0056
1.39298,1,180,0.600000,0.0061
1.39787,1,180,0.600000,0.0066
1.4025,1,180,0.600000,0.0071
1.40709,1,180,0.600000,0.0076
1.41156,1,180,0.600000,0.0081
1.4159,1,180,0.600000,0.0086
1.42014,1,180,0.600000,0.0091
1.42434,1,180,0.600000,0.0096
1.36416,1,180,0.800000,0.0001
1.36483,1,180,0.800000,0.0006
1.37417,1,180,0.800000,0.0011
1.38334,1,180,0.800000,0.0016
1.3916,1,180,0.800000,0.0021
1.39861,1,180,0.800000,0.0026
1.40479,1,180,0.800000,0.0031
1.41014,1,180,0.800000,0.0036
1.41493,1,180,0.800000,0.0041
1.41935,1,180,0.800000,0.0046
1.42357,1,180,0.800000,0.0051
1.42762,1,180,0.800000,0.0056
1.43158,1,180,0.800000,0.0061
1.43543,1,180,0.800000,0.0066
1.43922,1,180,0.800000,0.0071
1.44296,1,180,0.800000,0.0076
1.44668,1,180,0.800000,0.0081
1.45039,1,180,0.800000,0.0086
1.45407,1,180,0.800000,0.0091
1.45767,1,180,0.800000,0.0096
1.40193,1,180,1.000000,0.0001
1.40585,1,180,1.000000,0.0006
1.41589,1,180,1.000000,0.0011
1.42504,1,180,1.000000,0.0016
1.43292,1,180,1.000000,0.0021
1.4395,1,180,1.000000,0.0026
1.44502,1,180,1.000000,0.0031
1.44977,1,180,1.000000,0.0036
1.454,1,180,1.000000,0.0041
1.45794,1,180,1.000000,0.0046
1.46169,1,180,1.000000,0.0051
1.46533,1,180,1.000000,0.0056
1.46887,1,180,1.000000,0.0061
1.47236,1,180,1.000000,0.0066
1.47581,1,180,1.000000,0.0071
1.47924,1,180,1.000000,0.0076
1.48262,1,180,1.000000,0.0081
1.48592,1,180,1.000000,0.0086
1.4892,1,180,1.000000,0.0091
1.49245,1,180,1.000000,0.0096
1.27041,0,200,0.000000,0.0001
1.26161,0,200,0.000000,0.0006
1.26153,0,200,0.000000,0.0011
1.26217,0,200,0.000000,0.0016
1.26312,0,200,0.000000,0.0021
1.26426,0,200,0.000000,0.0026
1.26556,0,200,0.000000,0.0031
1.26698,0,200,0.000000,0.0036
1.26848,0,200,0.000000,0.0041
1.27004,0,200,0.000000,0.0046
1.27169,0,200,0.000000,0.0051
1.27338,0,200,0.000000,0.0056
1.27508,0,200,0.000000,0.0061
1.27678,0,200,0.000000,0.0066
1.27848,0,200,0.000000,0.0071
1.28014,0,200,0.000000,0.0076
1.2818,0,200,0.000000,0.0081
1.28342,0,200,0.000000,0.0086
1.285,0,200,0.000000,0.0091
1.28655,0,200,0.000000,0.0096
1.36708,0,200,0.200000,0.0001
1.35428,0,200,0.200000,0.0006
1.36489,0,200,0.200000,0.0011
1.3685,0,200,0.200000,0.0016
1.36994,0,200,0.200000,0.0021
1.37106,0,200,0.200000,0.0026
